seed,steady_state_step,framework,phase,threshold,true_positive,false_positive,false_negative,true_negative,precision,recall,specificity,f1_score,balanced_accuracy,event_coverage,volume_coverage,eligible_success_rate
7003,549,DMM,coarse,0.6,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,DMM,coarse,0.7,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,DMM,coarse,0.8,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,DMM,coarse,0.9,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,DMM,coarse,1.0,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse_and_refined,0.0,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.01,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.02,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.03,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.04,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.05,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.06,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.07,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.08,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,refined,0.09,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,coarse_and_refined,0.1,1394,8606,0,0,0.1394,1.0,0.0,0.2446901878181499,0.5,1.0,1.0,0.1394
7003,549,ISF,coarse,0.2,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse,0.3,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse,0.4,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse,0.5,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse,0.6,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse,0.7,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse,0.8,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse,0.9,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7003,549,ISF,coarse,1.0,0,0,1394,8606,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse_and_refined,0.0,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.01,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.02,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.03,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.04,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.05,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.06,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.07,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.08,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,refined,0.09,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,coarse_and_refined,0.1,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DBL,coarse,0.2,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse,0.3,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse,0.4,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse,0.5,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse,0.6,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse,0.7,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse,0.8,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse,0.9,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DBL,coarse,1.0,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse_and_refined,0.0,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.01,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.02,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.03,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.04,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.05,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.06,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.07,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.08,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,refined,0.09,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,coarse_and_refined,0.1,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,DMM,coarse,0.2,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse,0.3,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse,0.4,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse,0.5,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse,0.6,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse,0.7,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse,0.8,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse,0.9,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,DMM,coarse,1.0,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse_and_refined,0.0,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.01,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.02,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.03,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.04,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.05,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.06,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.07,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.08,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,refined,0.09,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,coarse_and_refined,0.1,1310,8690,0,0,0.131,1.0,0.0,0.23165340406719717,0.5,1.0,1.0,0.131
7004,549,ISF,coarse,0.2,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse,0.3,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse,0.4,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse,0.5,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse,0.6,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse,0.7,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse,0.8,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse,0.9,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7004,549,ISF,coarse,1.0,0,0,1310,8690,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse_and_refined,0.0,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.01,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.02,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.03,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.04,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.05,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.06,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.07,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.08,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,refined,0.09,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,coarse_and_refined,0.1,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DBL,coarse,0.2,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse,0.3,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse,0.4,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse,0.5,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse,0.6,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse,0.7,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse,0.8,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse,0.9,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DBL,coarse,1.0,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse_and_refined,0.0,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.01,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.02,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.03,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.04,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.05,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.06,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.07,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.08,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,refined,0.09,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,coarse_and_refined,0.1,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,DMM,coarse,0.2,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse,0.3,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse,0.4,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse,0.5,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse,0.6,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse,0.7,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse,0.8,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse,0.9,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,DMM,coarse,1.0,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse_and_refined,0.0,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.01,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.02,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.03,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.04,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.05,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.06,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.07,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.08,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,refined,0.09,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,coarse_and_refined,0.1,1385,8615,0,0,0.1385,1.0,0.0,0.24330259112867808,0.5,1.0,1.0,0.1385
7005,599,ISF,coarse,0.2,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse,0.3,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse,0.4,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse,0.5,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse,0.6,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse,0.7,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse,0.8,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse,0.9,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7005,599,ISF,coarse,1.0,0,0,1385,8615,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse_and_refined,0.0,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.01,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.02,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.03,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.04,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.05,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.06,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.07,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.08,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,refined,0.09,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,coarse_and_refined,0.1,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DBL,coarse,0.2,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse,0.3,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse,0.4,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse,0.5,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse,0.6,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse,0.7,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse,0.8,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse,0.9,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DBL,coarse,1.0,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse_and_refined,0.0,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.01,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.02,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.03,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.04,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.05,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.06,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.07,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.08,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,refined,0.09,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,coarse_and_refined,0.1,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,DMM,coarse,0.2,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse,0.3,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse,0.4,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse,0.5,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse,0.6,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse,0.7,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse,0.8,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse,0.9,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,DMM,coarse,1.0,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse_and_refined,0.0,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.01,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.02,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.03,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.04,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.05,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.06,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.07,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.08,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,refined,0.09,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,coarse_and_refined,0.1,1434,8566,0,0,0.1434,1.0,0.0,0.25083085534371174,0.5,1.0,1.0,0.1434
7006,599,ISF,coarse,0.2,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse,0.3,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse,0.4,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse,0.5,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse,0.6,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse,0.7,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse,0.8,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse,0.9,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7006,599,ISF,coarse,1.0,0,0,1434,8566,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7007,549,DBL,coarse_and_refined,0.0,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.01,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.02,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.03,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.04,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.05,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.06,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.07,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.08,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,refined,0.09,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,coarse_and_refined,0.1,1289,8711,0,0,0.1289,1.0,0.0,0.22836389405616084,0.5,1.0,1.0,0.1289
7007,549,DBL,coarse,0.2,0,0,1289,8711,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7007,549,DBL,coarse,0.3,0,0,1289,8711,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7007,549,DBL,coarse,0.4,0,0,1289,8711,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7007,549,DBL,coarse,0.5,0,0,1289,8711,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7007,549,DBL,coarse,0.6,0,0,1289,8711,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
7007,549,DBL,coarse,0.7,0,0,1289,8711,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
