seed,recovery_step,framework,E_GMI,pre_shock_E_GMI
6015,7,DMM,0.12884878794154678,0.1292157058982383
6015,7,ISF,0.15899114572844433,0.15933418158751164
6015,8,DBL,0.1495506077289215,0.1495500622248959
6015,8,DMM,0.1291380944130026,0.1292157058982383
6015,8,ISF,0.15922446297721396,0.15933418158751164
6015,9,DBL,0.14965201089760902,0.1495500622248959
6015,9,DMM,0.12922258288105076,0.1292157058982383
6015,9,ISF,0.15935100803039223,0.15933418158751164
6015,10,DBL,0.14959336200292275,0.1495500622248959
6015,10,DMM,0.12921645037973797,0.1292157058982383
6015,10,ISF,0.15932788618250698,0.15933418158751164
6016,0,DBL,0.14187417443270822,0.1429381744327082
6016,0,DMM,0.12193393180349385,0.12299793180349385
6016,0,ISF,0.15285410966381885,0.15391810966381883
6016,1,DBL,0.14191372051205442,0.1429381744327082
6016,1,DMM,0.12190171712152668,0.12299793180349385
6016,1,ISF,0.15289538736876254,0.15391810966381883
6016,2,DBL,0.14225774666981372,0.1429381744327082
6016,2,DMM,0.12227059353319887,0.12299793180349385
6016,2,ISF,0.15322216351960738,0.15391810966381883
6016,3,DBL,0.14221020030441786,0.1429381744327082
6016,3,DMM,0.12218121881663765,0.12299793180349385
6016,3,ISF,0.1531782361474353,0.15391810966381883
6016,4,DBL,0.14227876186632984,0.1429381744327082
6016,4,DMM,0.12226645519440764,0.12299793180349385
6016,4,ISF,0.15326125532270665,0.15391810966381883
6016,5,DBL,0.14211617219700368,0.1429381744327082
6016,5,DMM,0.12217799484462223,0.12299793180349385
6016,5,ISF,0.15317821411447258,0.15391810966381883
6016,6,DBL,0.14237714532106396,0.1429381744327082
6016,6,DMM,0.12241696650183248,0.12299793180349385
6016,6,ISF,0.1534025177304032,0.15391810966381883
6016,7,DBL,0.14251039652186925,0.1429381744327082
6016,7,DMM,0.12259736531274433,0.12299793180349385
6016,7,ISF,0.15353968122594075,0.15391810966381883
6016,8,DBL,0.1424543020284228,0.1429381744327082
6016,8,DMM,0.12250066361124945,0.12299793180349385
6016,8,ISF,0.15346257433807703,0.15391810966381883
6016,9,DBL,0.1425729477616762,0.1429381744327082
6016,9,DMM,0.12262585661324918,0.12299793180349385
6016,9,ISF,0.15359879847919125,0.15391810966381883
6016,10,DBL,0.1425020775802645,0.1429381744327082
6016,10,DMM,0.12252014535520893,0.12299793180349385
6016,10,ISF,0.15352052613748318,0.15391810966381883
6017,0,DBL,0.14445014451148486,0.14547414451148485
6017,0,DMM,0.12401413909525992,0.12503813909525993
6017,0,ISF,0.15469540314283267,0.15571940314283267
6017,1,DBL,0.14488363246810934,0.14547414451148485
6017,1,DMM,0.12444293734016608,0.12503813909525993
6017,1,ISF,0.15511307465877505,0.15571940314283267
6017,2,DBL,0.14520879066560136,0.14547414451148485
6017,2,DMM,0.12478234362017412,0.12503813909525993
6017,2,ISF,0.15544731274439857,0.15571940314283267
6017,3,DBL,0.1455683576991435,0.14547414451148485
6017,3,DMM,0.125149467374582,0.12503813909525993
6017,3,ISF,0.15576347406830965,0.15571940314283267
6017,4,DBL,0.14536978439201484,0.14547414451148485
6017,4,DMM,0.12489762345390172,0.12503813909525993
6017,4,ISF,0.1555561161657425,0.15571940314283267
6017,5,DBL,0.14552006655102873,0.14547414451148485
6017,5,DMM,0.12505602761163506,0.12503813909525993
6017,5,ISF,0.15569860142122668,0.15571940314283267
6017,6,DBL,0.14543842127518924,0.14547414451148485
6017,6,DMM,0.12499697146822994,0.12503813909525993
6017,6,ISF,0.15565993780274362,0.15571940314283267
6017,7,DBL,0.14528672590486658,0.14547414451148485
6017,7,DMM,0.12484920804769298,0.12503813909525993
6017,7,ISF,0.15552679545663026,0.15571940314283267
6017,8,DBL,0.14513427744195037,0.14547414451148485
6017,8,DMM,0.12467665229556672,0.12503813909525993
6017,8,ISF,0.1553901679574391,0.15571940314283267
6017,9,DBL,0.14526466194829252,0.14547414451148485
6017,9,DMM,0.12482956685848298,0.12503813909525993
6017,9,ISF,0.15551676900823183,0.15571940314283267
6017,10,DBL,0.14520450476450775,0.14547414451148485
6017,10,DMM,0.12473059993014093,0.12503813909525993
6017,10,ISF,0.15544926203800868,0.15571940314283267
6018,0,DBL,0.14166520051818876,0.14285720051818873
6018,0,DMM,0.12170185958600602,0.12289385958600603
6018,0,ISF,0.15265562626601836,0.1538476262660184
6018,1,DBL,0.14207836123890008,0.14285720051818873
6018,1,DMM,0.12211843349319539,0.12289385958600603
6018,1,ISF,0.15305980908483044,0.1538476262660184
6018,2,DBL,0.1422063565638015,0.14285720051818873
6018,2,DMM,0.12219476456261283,0.12289385958600603
6018,2,ISF,0.15316836410214973,0.1538476262660184
6018,3,DBL,0.14240862105807783,0.14285720051818873
6018,3,DMM,0.12239678653126418,0.12289385958600603
6018,3,ISF,0.15335955783624458,0.1538476262660184
6018,4,DBL,0.14273664726246857,0.14285720051818873
6018,4,DMM,0.12272828366054254,0.12289385958600603
6018,4,ISF,0.15366403569565754,0.1538476262660184
6018,5,DBL,0.14294315394277152,0.14285720051818873
6018,5,DMM,0.12296408964723529,0.12289385958600603
6018,5,ISF,0.15387670799788222,0.1538476262660184
6018,6,DBL,0.1432237534894684,0.14285720051818873
6018,6,DMM,0.12328752391419424,0.12289385958600603
6018,6,ISF,0.15414869885406243,0.1538476262660184
6018,7,DBL,0.14320350304523133,0.14285720051818873
6018,7,DMM,0.123276455095814,0.12289385958600603
6018,7,ISF,0.15414241789311903,0.1538476262660184
6018,8,DBL,0.14310721960987902,0.14285720051818873
6018,8,DMM,0.12315626925380134,0.12289385958600603
6018,8,ISF,0.1540516305513945,0.1538476262660184
6018,9,DBL,0.14287825684323374,0.14285720051818873
6018,9,DMM,0.12293435312862894,0.12289385958600603
6018,9,ISF,0.15384907895650443,0.1538476262660184
6018,10,DBL,0.14251950233192143,0.14285720051818873
6018,10,DMM,0.12255441252596,0.12289385958600603
6018,10,ISF,0.1535310143935122,0.1538476262660184
6019,0,DBL,0.14289425512945061,0.14411025512945064
6019,0,DMM,0.1226161388704638,0.12383213887046382
6019,0,ISF,0.15345899855346803,0.15467499855346806
6019,1,DBL,0.14348775167076958,0.14411025512945064
6019,1,DMM,0.12325417657030592,0.12383213887046382
6019,1,ISF,0.15405339697767706,0.15467499855346806
6019,2,DBL,0.14349146128126214,0.14411025512945064
6019,2,DMM,0.1232467979161512,0.12383213887046382
6019,2,ISF,0.1540919594334019,0.15467499855346806
6019,3,DBL,0.1435718116995449,0.14411025512945064
6019,3,DMM,0.12332086483507958,0.12383213887046382
6019,3,ISF,0.15418317064001225,0.15467499855346806
6019,4,DBL,0.14366228110946197,0.14411025512945064
6019,4,DMM,0.12342829921562938,0.12383213887046382
6019,4,ISF,0.15429258162249038,0.15467499855346806
6019,5,DBL,0.1434074401311807,0.14411025512945064
6019,5,DMM,0.12313411810856822,0.12383213887046382
6019,5,ISF,0.15403884038531893,0.15467499855346806
6019,6,DBL,0.14343652297246506,0.14411025512945064
6019,6,DMM,0.12318697622364823,0.12383213887046382
6019,6,ISF,0.15409288197289092,0.15467499855346806
6019,7,DBL,0.1432128451569237,0.14411025512945064
6019,7,DMM,0.12296596397642669,0.12383213887046382
6019,7,ISF,0.15389364672871148,0.15467499855346806
6019,8,DBL,0.1432575538976932,0.14411025512945064
6019,8,DMM,0.12299010437414955,0.12383213887046382
6019,8,ISF,0.1539014081894156,0.15467499855346806
6019,9,DBL,0.1430093198115097,0.14411025512945064
6019,9,DMM,0.12278371217160021,0.12383213887046382
6019,9,ISF,0.15371624386846788,0.15467499855346806
6019,10,DBL,0.14328694340704984,0.14411025512945064
6019,10,DMM,0.12306438021310187,0.12383213887046382
6019,10,ISF,0.1539682748339391,0.15467499855346806
6020,0,DBL,0.14268105109603582,0.1439803609804288
6020,0,DMM,0.12271103933998187,0.12401034922437486
6020,0,ISF,0.15360190138597912,0.1549012112703721
6020,1,DBL,0.14341475547535107,0.1439803609804288
6020,1,DMM,0.12344429253833633,0.12401034922437486
6020,1,ISF,0.15428018723956194,0.1549012112703721
6020,2,DBL,0.14346529676707995,0.1439803609804288
6020,2,DMM,0.1234554074727237,0.12401034922437486
6020,2,ISF,0.1543223513760731,0.1549012112703721
6020,3,DBL,0.14389015465496605,0.1439803609804288
6020,3,DMM,0.12390706507522195,0.12401034922437486
6020,3,ISF,0.15471854222652395,0.1549012112703721
6020,4,DBL,0.1437470543850944,0.1439803609804288
6020,4,DMM,0.12372816672567019,0.12401034922437486
6020,4,ISF,0.15456644525996574,0.1549012112703721
6020,5,DBL,0.14382820483865671,0.1439803609804288
6020,5,DMM,0.12382073592706605,0.12401034922437486
6020,5,ISF,0.15465329372730868,0.1549012112703721
6020,6,DBL,0.14406300028314775,0.1439803609804288
6020,6,DMM,0.124066604144434,0.12401034922437486
6020,6,ISF,0.15487987722530472,0.1549012112703721
6020,7,DBL,0.14420831981874901,0.1439803609804288
6020,7,DMM,0.12421258699745463,0.12401034922437486
6020,7,ISF,0.15498896905334086,0.1549012112703721
6020,8,DBL,0.14395553929891908,0.1439803609804288
6020,8,DMM,0.1239673084492882,0.12401034922437486
6020,8,ISF,0.154792691914418,0.1549012112703721
6020,9,DBL,0.14396408738948577,0.1439803609804288
6020,9,DMM,0.1239100118720851,0.12401034922437486
6020,9,ISF,0.1547488323182736,0.1549012112703721
6020,10,DBL,0.14394541640463737,0.1439803609804288
6020,10,DMM,0.12388053943572526,0.12401034922437486
6020,10,ISF,0.15473215900528658,0.1549012112703721
6021,0,DBL,0.14518243419199636,0.14626243419199636
6021,0,DMM,0.12508798750505373,0.12616798750505373
6021,0,ISF,0.15560889077521908,0.15668889077521908
6021,1,DBL,0.14516878833463073,0.14626243419199636
6021,1,DMM,0.12501837403656924,0.12616798750505373
6021,1,ISF,0.15561263223967084,0.15668889077521908
6021,2,DBL,0.14537334639441243,0.14626243419199636
6021,2,DMM,0.12521502363745438,0.12616798750505373
6021,2,ISF,0.1558053428748336,0.15668889077521908
6021,3,DBL,0.1455221082929985,0.14626243419199636
6021,3,DMM,0.12538056624632188,0.12616798750505373
6021,3,ISF,0.15597673929729308,0.15668889077521908
6021,4,DBL,0.14570910195361286,0.14626243419199636
6021,4,DMM,0.125599985603012,0.12616798750505373
6021,4,ISF,0.15617377579130343,0.15668889077521908
6021,5,DBL,0.14589828574101488,0.14626243419199636
6021,5,DMM,0.12579735657256833,0.12616798750505373
6021,5,ISF,0.1563352715554335,0.15668889077521908
6021,6,DBL,0.14570821464598574,0.14626243419199636
6021,6,DMM,0.12558755911396666,0.12616798750505373
6021,6,ISF,0.1561776565274583,0.15668889077521908
6021,7,DBL,0.14571897897285718,0.14626243419199636
6021,7,DMM,0.125621460804537,0.12616798750505373
6021,7,ISF,0.1562016498000426,0.15668889077521908
6021,8,DBL,0.14587122418219506,0.14626243419199636
6021,8,DMM,0.12578617834290212,0.12616798750505373
6021,8,ISF,0.15634134889718299,0.15668889077521908
6021,9,DBL,0.14594034631834232,0.14626243419199636
6021,9,DMM,0.12586106204889377,0.12616798750505373
6021,9,ISF,0.1563987403223728,0.15668889077521908
6021,10,DBL,0.14657389901176662,0.14626243419199636
6021,10,DMM,0.12653804448076558,0.12616798750505373
6021,10,ISF,0.1570046759190588,0.15668889077521908
6022,0,DBL,0.1432843671666241,0.1443723671666241
6022,0,DMM,0.12312073168217433,0.12420873168217435
6022,0,ISF,0.15390230885715384,0.15499030885715384
6022,1,DBL,0.1434818478771737,0.1443723671666241
6022,1,DMM,0.12327003431229774,0.12420873168217435
6022,1,ISF,0.15407282608370088,0.15499030885715384
6022,2,DBL,0.1434725669735123,0.1443723671666241
6022,2,DMM,0.12324639728981868,0.12420873168217435
6022,2,ISF,0.15409828496571698,0.15499030885715384
6022,3,DBL,0.1438732576879241,0.1443723671666241
6022,3,DMM,0.12366092180778925,0.12420873168217435
6022,3,ISF,0.15447669867009278,0.15499030885715384
6022,4,DBL,0.1440351085880477,0.1443723671666241
6022,4,DMM,0.12380690703540033,0.12420873168217435
6022,4,ISF,0.15464544010038103,0.15499030885715384
6022,5,DBL,0.144205904280073,0.1443723671666241
6022,5,DMM,0.12400824610957834,0.12420873168217435
6022,5,ISF,0.15482180808065923,0.15499030885715384
6022,6,DBL,0.14388436005825778,0.1443723671666241
6022,6,DMM,0.12365115520227273,0.12420873168217435
6022,6,ISF,0.15449435270133186,0.15499030885715384
6022,7,DBL,0.14404370672087885,0.1443723671666241
6022,7,DMM,0.12384533411311326,0.12420873168217435
6022,7,ISF,0.15467308642959102,0.15499030885715384
6022,8,DBL,0.14440283745024757,0.1443723671666241
6022,8,DMM,0.12419631624573699,0.12420873168217435
6022,8,ISF,0.154995969483285,0.15499030885715384
6022,9,DBL,0.14419788556502888,0.1443723671666241
6022,9,DMM,0.12396637473570822,0.12420873168217435
6022,9,ISF,0.1548040348759051,0.15499030885715384
6022,10,DBL,0.14394106271751456,0.1443723671666241
6022,10,DMM,0.12370879605588003,0.12420873168217435
6022,10,ISF,0.1545806189606728,0.15499030885715384
6023,0,DBL,0.14498099018353633,0.14594899018353633
6023,0,DMM,0.12438252857846066,0.12535052857846066
6023,0,ISF,0.15500397881903327,0.1559719788190333
6023,1,DBL,0.145246218964546,0.14594899018353633
6023,1,DMM,0.12463348057701044,0.12535052857846066
6023,1,ISF,0.1552854613982,0.1559719788190333
6023,2,DBL,0.14553399762248978,0.14594899018353633
6023,2,DMM,0.12492842607865433,0.12535052857846066
6023,2,ISF,0.1555651847783376,0.1559719788190333
6023,3,DBL,0.1457299412466008,0.14594899018353633
6023,3,DMM,0.12513891050778272,0.12535052857846066
6023,3,ISF,0.15576136306051744,0.1559719788190333
6023,4,DBL,0.14600126781238074,0.14594899018353633
6023,4,DMM,0.12539963193879036,0.12535052857846066
6023,4,ISF,0.15600520883749233,0.1559719788190333
6023,5,DBL,0.14615603054423448,0.14594899018353633
6023,5,DMM,0.12555863280023447,0.12535052857846066
6023,5,ISF,0.15616703510237476,0.1559719788190333
6023,6,DBL,0.14596027851437557,0.14594899018353633
6023,6,DMM,0.12536970544398804,0.12535052857846066
6023,6,ISF,0.15600399084590713,0.1559719788190333
6023,7,DBL,0.1458199025251139,0.14594899018353633
6023,7,DMM,0.1252027914348665,0.12535052857846066
6023,7,ISF,0.15586205147456883,0.1559719788190333
6023,8,DBL,0.1456837650556374,0.14594899018353633
6023,8,DMM,0.1250807665059274,0.12535052857846066
6023,8,ISF,0.15575743489065733,0.1559719788190333
6023,9,DBL,0.14545865011373166,0.14594899018353633
6023,9,DMM,0.12491976430622388,0.12535052857846066
6023,9,ISF,0.1556098411707312,0.1559719788190333
6023,10,DBL,0.14531042864906263,0.14594899018353633
6023,10,DMM,0.12476264774650202,0.12535052857846066
6023,10,ISF,0.15549612786625056,0.1559719788190333
6024,0,DBL,0.14551523018862106,0.14638723018862107
6024,0,DMM,0.12524357191489435,0.12611557191489436
6024,0,ISF,0.15569721973370154,0.15656921973370155
6024,1,DBL,0.14609082980013943,0.14638723018862107
6024,1,DMM,0.1257932342168837,0.12611557191489436
6024,1,ISF,0.15623225720118047,0.15656921973370155
6024,2,DBL,0.14613069741942739,0.14638723018862107
6024,2,DMM,0.12585091127283327,0.12611557191489436
6024,2,ISF,0.15631247391930983,0.15656921973370155
6024,3,DBL,0.1459717596863296,0.14638723018862107
6024,3,DMM,0.12565849238766383,0.12611557191489436
6024,3,ISF,0.1561657343030766,0.15656921973370155
6024,4,DBL,0.14610525070789382,0.14638723018862107
6024,4,DMM,0.1258003338801978,0.12611557191489436
6024,4,ISF,0.15632380947916805,0.15656921973370155
6024,5,DBL,0.1462852659090267,0.14638723018862107
6024,5,DMM,0.12590825774288103,0.12611557191489436
6024,5,ISF,0.1564663391517377,0.15656921973370155
6024,6,DBL,0.14614926380613694,0.14638723018862107
6024,6,DMM,0.12581458352831065,0.12611557191489436
6024,6,ISF,0.15635555023085587,0.15656921973370155
6024,7,DBL,0.14608728074530497,0.14638723018862107
6024,7,DMM,0.12576783599803165,0.12611557191489436
6024,7,ISF,0.15628429308839173,0.15656921973370155
6024,8,DBL,0.14584108034568966,0.14638723018862107
6024,8,DMM,0.12549680781835826,0.12611557191489436
6024,8,ISF,0.15606071308877686,0.15656921973370155
6024,9,DBL,0.14595561036759602,0.14638723018862107
6024,9,DMM,0.1256713882555499,0.12611557191489436
6024,9,ISF,0.15622599383558736,0.15656921973370155
6024,10,DBL,0.14582661178906425,0.14638723018862107
6024,10,DMM,0.1255650426839977,0.12611557191489436
6024,10,ISF,0.15612141696746162,0.15656921973370155
6025,0,DBL,0.1437403071766296,0.14475630717662966
6025,0,DMM,0.12336671244527858,0.1243827124452786
6025,0,ISF,0.15410559280112798,0.155121592801128
6025,1,DBL,0.14412487204644658,0.14475630717662966
6025,1,DMM,0.12373035832474216,0.1243827124452786
6025,1,ISF,0.15448201698091707,0.155121592801128
6025,2,DBL,0.14432850811115544,0.14475630717662966
6025,2,DMM,0.12394619507736242,0.1243827124452786
6025,2,ISF,0.15471265416939864,0.155121592801128
6025,3,DBL,0.14453043745457017,0.14475630717662966
6025,3,DMM,0.12412651589493022,0.1243827124452786
6025,3,ISF,0.1548839026141106,0.155121592801128
6025,4,DBL,0.1447359512111166,0.14475630717662966
6025,4,DMM,0.12435187069614669,0.1243827124452786
6025,4,ISF,0.15508381808992827,0.155121592801128
6025,5,DBL,0.14479222869253203,0.14475630717662966
6025,5,DMM,0.12440126960133885,0.1243827124452786
6025,5,ISF,0.15514863125622966,0.155121592801128
6025,6,DBL,0.14474728625147384,0.14475630717662966
6025,6,DMM,0.12440176612032319,0.1243827124452786
6025,6,ISF,0.15514608706092867,0.155121592801128
6025,7,DBL,0.14451290083025606,0.14475630717662966
6025,7,DMM,0.12419022373737436,0.1243827124452786
6025,7,ISF,0.15495244001626504,0.155121592801128
6025,8,DBL,0.14437585709234443,0.14475630717662966
6025,8,DMM,0.12399640538198994,0.1243827124452786
6025,8,ISF,0.15480610522908253,0.155121592801128
6025,9,DBL,0.14418105622356825,0.14475630717662966
6025,9,DMM,0.12381267298921499,0.1243827124452786
6025,9,ISF,0.15464708513389513,0.155121592801128
6025,10,DBL,0.14440721337216758,0.14475630717662966
6025,10,DMM,0.12406678884429553,0.1243827124452786
6025,10,ISF,0.15486117344061148,0.155121592801128
6026,0,DBL,0.13901043098938248,0.14013843098938245
6026,0,DMM,0.1193179885828042,0.12044598858280418
6026,0,ISF,0.15058302844960478,0.15171102844960477
6026,1,DBL,0.13951431238362536,0.14013843098938245
6026,1,DMM,0.11982041660547672,0.12044598858280418
6026,1,ISF,0.1510698208618067,0.15171102844960477
6026,2,DBL,0.14009766214998343,0.14013843098938245
6026,2,DMM,0.12038838086769582,0.12044598858280418
6026,2,ISF,0.1515968614257646,0.15171102844960477
6026,3,DBL,0.1404500239210143,0.14013843098938245
6026,3,DMM,0.12080590304467055,0.12044598858280418
6026,3,ISF,0.15196715717844334,0.15171102844960477
6026,4,DBL,0.14044288745662456,0.14013843098938245
6026,4,DMM,0.12082401997810577,0.12044598858280418
6026,4,ISF,0.15197944301606847,0.15171102844960477
6026,5,DBL,0.140528009935454,0.14013843098938245
6026,5,DMM,0.12093444890780111,0.12044598858280418
6026,5,ISF,0.15206007621920165,0.15171102844960477
6026,6,DBL,0.14044095075077548,0.14013843098938245
6026,6,DMM,0.12083022652397375,0.12044598858280418
6026,6,ISF,0.1520004116760116,0.15171102844960477
6026,7,DBL,0.14075136474979055,0.14013843098938245
6026,7,DMM,0.12112465818782292,0.12044598858280418
6026,7,ISF,0.1522761884236854,0.15171102844960477
6026,8,DBL,0.14057296646882528,0.14013843098938245
6026,8,DMM,0.12090064601839509,0.12044598858280418
6026,8,ISF,0.1520964336364057,0.15171102844960477
6026,9,DBL,0.14043687115347933,0.14013843098938245
6026,9,DMM,0.12082651609235583,0.12044598858280418
6026,9,ISF,0.15202761394487163,0.15171102844960477
6026,10,DBL,0.14021199874444026,0.14013843098938245
6026,10,DMM,0.12056776756483734,0.12044598858280418
6026,10,ISF,0.1517996146471682,0.15171102844960477
6027,0,DBL,0.14304572262010615,0.14419772262010613
6027,0,DMM,0.12274303508892205,0.12389503508892202
6027,0,ISF,0.1535692463075365,0.1547212463075365
6027,1,DBL,0.1435155643636879,0.14419772262010613
6027,1,DMM,0.1231760472713929,0.12389503508892202
6027,1,ISF,0.1539990387244787,0.1547212463075365
6027,2,DBL,0.14367946127239803,0.14419772262010613
6027,2,DMM,0.1233246008102144,0.12389503508892202
6027,2,ISF,0.15417336329308207,0.1547212463075365
6027,3,DBL,0.14400927224293397,0.14419772262010613
6027,3,DMM,0.12362285687825941,0.12389503508892202
6027,3,ISF,0.1544652493703134,0.1547212463075365
6027,4,DBL,0.14386848499405916,0.14419772262010613
6027,4,DMM,0.12351015022494359,0.12389503508892202
6027,4,ISF,0.1543619297260001,0.1547212463075365
6027,5,DBL,0.14414715049016188,0.14419772262010613
6027,5,DMM,0.12382589730469404,0.12389503508892202
6027,5,ISF,0.15462506447457305,0.1547212463075365
6027,6,DBL,0.14417285587773063,0.14419772262010613
6027,6,DMM,0.12385386675984186,0.12389503508892202
6027,6,ISF,0.15466520992223645,0.1547212463075365
6027,7,DBL,0.143942447157548,0.14419772262010613
6027,7,DMM,0.12359204482588676,0.12389503508892202
6027,7,ISF,0.15443311246094665,0.1547212463075365
6027,8,DBL,0.14411420961176902,0.14419772262010613
6027,8,DMM,0.12379587573061075,0.12389503508892202
6027,8,ISF,0.15461298894888262,0.1547212463075365
6027,9,DBL,0.14394281981690565,0.14419772262010613
6027,9,DMM,0.12364515041724027,0.12389503508892202
6027,9,ISF,0.15449203990705984,0.1547212463075365
6027,10,DBL,0.14376647481793955,0.14419772262010613
6027,10,DMM,0.1234422072101372,0.12389503508892202
6027,10,ISF,0.15433269784607354,0.1547212463075365
6028,0,DBL,0.14393106726571372,0.14495506726571372
6028,0,DMM,0.12369845051900791,0.12472245051900792
6028,0,ISF,0.15439936891263234,0.15542336891263234
6028,1,DBL,0.144111876385909,0.14495506726571372
6028,1,DMM,0.12390399288865989,0.12472245051900792
6028,1,ISF,0.15461206680985307,0.15542336891263234
6028,2,DBL,0.143969646128037,0.14495506726571372
6028,2,DMM,0.12375308271873511,0.12472245051900792
6028,2,ISF,0.15450470339259872,0.15542336891263234
6028,3,DBL,0.1442897644753225,0.14495506726571372
6028,3,DMM,0.1241201459522088,0.12472245051900792
6028,3,ISF,0.1548470632436895,0.15542336891263234
6028,4,DBL,0.14432741645566224,0.14495506726571372
6028,4,DMM,0.12413184872101304,0.12472245051900792
6028,4,ISF,0.15486679989775842,0.15542336891263234
6028,5,DBL,0.14439379135295893,0.14495506726571372
6028,5,DMM,0.12424011483621726,0.12472245051900792
6028,5,ISF,0.15495366018399695,0.15542336891263234
6028,6,DBL,0.14461009545487724,0.14495506726571372
6028,6,DMM,0.12449550968737685,0.12472245051900792
6028,6,ISF,0.15516578222656474,0.15542336891263234
6028,7,DBL,0.14448252847475718,0.14495506726571372
6028,7,DMM,0.12430541464151323,0.12472245051900792
6028,7,ISF,0.15500600182828123,0.15542336891263234
6028,8,DBL,0.14468563283423952,0.14495506726571372
6028,8,DMM,0.12452923349656692,0.12472245051900792
6028,8,ISF,0.15521429703796333,0.15542336891263234
6028,9,DBL,0.1447370841065322,0.14495506726571372
6028,9,DMM,0.12459788917451949,0.12472245051900792
6028,9,ISF,0.15525042234345182,0.15542336891263234
6028,10,DBL,0.14485409635337904,0.14495506726571372
6028,10,DMM,0.12469760773891302,0.12472245051900792
6028,10,ISF,0.1553639451428305,0.15542336891263234
6029,0,DBL,0.14172031250710668,0.14324831250710668
6029,0,DMM,0.12156588265001714,0.12309388265001714
6029,0,ISF,0.15252826118682078,0.1540562611868208
6029,1,DBL,0.14209183944766499,0.14324831250710668
6029,1,DMM,0.12193932975280443,0.12309388265001714
6029,1,ISF,0.15289765509559675,0.1540562611868208
6029,2,DBL,0.1423664298494121,0.14324831250710668
6029,2,DMM,0.12221961111353594,0.12309388265001714
6029,2,ISF,0.15317639712619718,0.1540562611868208
6029,3,DBL,0.14260848544312432,0.14324831250710668
6029,3,DMM,0.1224625184470528,0.12309388265001714
6029,3,ISF,0.15340787231618566,0.1540562611868208
6029,4,DBL,0.14272876692496228,0.14324831250710668
6029,4,DMM,0.12257878723389937,0.12309388265001714
6029,4,ISF,0.15352946600237433,0.1540562611868208
6029,5,DBL,0.14276989277716345,0.14324831250710668
6029,5,DMM,0.12259551864500898,0.12309388265001714
6029,5,ISF,0.1535552678148392,0.1540562611868208
6029,6,DBL,0.14290260640185326,0.14324831250710668
6029,6,DMM,0.12274794624268515,0.12309388265001714
6029,6,ISF,0.15369017142268093,0.1540562611868208
6029,7,DBL,0.14272619911030732,0.14324831250710668
6029,7,DMM,0.12260638760191482,0.12309388265001714
6029,7,ISF,0.15357584524337217,0.1540562611868208
6029,8,DBL,0.14261402096459228,0.14324831250710668
6029,8,DMM,0.12256478293395989,0.12309388265001714
6029,8,ISF,0.15352528958764966,0.1540562611868208
6029,9,DBL,0.14265778138179153,0.14324831250710668
6029,9,DMM,0.1225837323593641,0.12309388265001714
6029,9,ISF,0.15355436504504155,0.1540562611868208
6029,10,DBL,0.14278219059064678,0.14324831250710668
6029,10,DMM,0.12273700999626018,0.12309388265001714
6029,10,ISF,0.15366155499328565,0.1540562611868208
