level_index,level,seed,theoretical_effective_mean,framework,terminal_E_GMI,terminal_success_rate
2,neutral,8004,0.5,ISF,0.27808203280481897,0.2664
2,neutral,8005,0.5,DBL,0.253780105221631,0.23399999999999999
2,neutral,8005,0.5,DMM,0.23447081296785088,0.23399999999999999
2,neutral,8005,0.5,ISF,0.2581639711959758,0.23399999999999999
2,neutral,8006,0.5,DBL,0.26732591292456137,0.2404
2,neutral,8006,0.5,DMM,0.2495908757612787,0.2404
2,neutral,8006,0.5,ISF,0.2711788386268387,0.2404
2,neutral,8007,0.5,DBL,0.26927740374391773,0.24559999999999998
2,neutral,8007,0.5,DMM,0.25132296708424984,0.24559999999999998
2,neutral,8007,0.5,ISF,0.27259391130909866,0.24559999999999998
2,neutral,8008,0.5,DBL,0.25928338718322624,0.23520000000000002
2,neutral,8008,0.5,DMM,0.24116517786125904,0.23520000000000002
2,neutral,8008,0.5,ISF,0.2636379613968969,0.23520000000000002
2,neutral,8009,0.5,DBL,0.2543464438440007,0.22599999999999998
2,neutral,8009,0.5,DMM,0.23552444285423974,0.22599999999999998
2,neutral,8009,0.5,ISF,0.2588504588093108,0.22599999999999998
2,neutral,8010,0.5,DBL,0.251857933537752,0.2112
2,neutral,8010,0.5,DMM,0.2326077365564243,0.2112
2,neutral,8010,0.5,ISF,0.25612859520703624,0.2112
2,neutral,8011,0.5,DBL,0.2531429731981424,0.22759999999999997
2,neutral,8011,0.5,DMM,0.23496785830885492,0.22759999999999997
2,neutral,8011,0.5,ISF,0.25815087678428983,0.22759999999999997
2,neutral,8012,0.5,DBL,0.25884176359453387,0.2508000000000001
2,neutral,8012,0.5,DMM,0.23907881437360756,0.2508000000000001
2,neutral,8012,0.5,ISF,0.26272356731933205,0.2508000000000001
2,neutral,8013,0.5,DBL,0.26463427708542214,0.24599999999999997
2,neutral,8013,0.5,DMM,0.24646505130265683,0.24599999999999997
2,neutral,8013,0.5,ISF,0.2688736921283927,0.24599999999999997
2,neutral,8014,0.5,DBL,0.2734008739901478,0.25120000000000003
2,neutral,8014,0.5,DMM,0.2558527553073078,0.25120000000000003
2,neutral,8014,0.5,ISF,0.27689070033963376,0.25120000000000003
2,neutral,8015,0.5,DBL,0.25154544383379757,0.21840000000000004
2,neutral,8015,0.5,DMM,0.23269330138319477,0.21840000000000004
2,neutral,8015,0.5,ISF,0.2558836722317312,0.21840000000000004
2,neutral,8016,0.5,DBL,0.2553884875600771,0.2328
2,neutral,8016,0.5,DMM,0.2371740260550398,0.2328
2,neutral,8016,0.5,ISF,0.26042370673681103,0.2328
2,neutral,8017,0.5,DBL,0.26401762080833824,0.25160000000000005
2,neutral,8017,0.5,DMM,0.246930748311628,0.25160000000000005
2,neutral,8017,0.5,ISF,0.2683364891989284,0.25160000000000005
2,neutral,8018,0.5,DBL,0.2709928959355361,0.2452
2,neutral,8018,0.5,DMM,0.25424552941659934,0.2452
