code,scenario,seed,framework,E_GMI,recommended_threshold,framework_ranking,evaluation_basis,network_edge_count,network_density,success_rate,volume_success_rate,mean_operational_readiness,D1,D2,D3,D4,D5,SVC
P1,baseline,9018,ISF,0.15725061173126328,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.13840000000000002,0.14157407407407407,0.1453578337588264,0.37578726609419205,0.005892800000000003,0.016864952997316426,0.005829600000000002,0.3224145497026235,0.4500001668700229
P1,baseline,9019,DBL,0.14153169309505106,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1244,0.1322557297949337,0.13867415133709807,0.3673323114763711,0.0054408000000000034,0.006427600000000003,0.005484,0.30868604520911924,0.4500003457814049
P1,baseline,9019,DMM,0.1217117938815625,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1244,0.1322557297949337,0.13867415133709807,0.3673323114763711,0.0054408000000000034,0.006427600000000003,0.005484,0.30868604520911924,0.4500003457814049
P1,baseline,9019,ISF,0.1528305479479244,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1244,0.1322557297949337,0.13867415133709807,0.3673323114763711,0.0054408000000000034,0.006427600000000003,0.005484,0.30868604520911924,0.4500003457814049
P1,baseline,9020,DBL,0.14624643332679077,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.14,0.137344228804903,0.1440022778009653,0.37738048131962665,0.005006400000000003,0.007261248498922025,0.005891200000000002,0.32447205918627775,0.4499999502575179
P1,baseline,9020,DMM,0.12563762210073656,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.14,0.137344228804903,0.1440022778009653,0.37738048131962665,0.005006400000000003,0.007261248498922025,0.005891200000000002,0.32447205918627775,0.4499999502575179
P1,baseline,9020,ISF,0.15625174504290723,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.14,0.137344228804903,0.1440022778009653,0.37738048131962665,0.005006400000000003,0.007261248498922025,0.005891200000000002,0.32447205918627775,0.4499999502575179
P1,baseline,9021,DBL,0.14399020757026026,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.15560000000000002,0.16522922636103154,0.14146375859988,0.37189583954967953,0.005386400000000003,0.007711430925424874,0.006406400000000001,0.31591872252429554,0.4500000352051653
P1,baseline,9021,DMM,0.12389974664552923,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.15560000000000002,0.16522922636103154,0.14146375859988,0.37189583954967953,0.005386400000000003,0.007711430925424874,0.006406400000000001,0.31591872252429554,0.4500000352051653
P1,baseline,9021,ISF,0.15473407714666357,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.15560000000000002,0.16522922636103154,0.14146375859988,0.37189583954967953,0.005386400000000003,0.007711430925424874,0.006406400000000001,0.31591872252429554,0.4500000352051653
P1,baseline,9022,DBL,0.14921539934559397,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1392,0.14194,0.1488887117174999,0.3845364712004708,0.005890400000000003,0.011846402317202472,0.006722774161869961,0.33544751090795627,0.45000019989798984
P1,baseline,9022,DMM,0.128476491594322,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1392,0.14194,0.1488887117174999,0.3845364712004708,0.005890400000000003,0.011846402317202472,0.006722774161869961,0.33544751090795627,0.45000019989798984
P1,baseline,9022,ISF,0.15870535913570852,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1392,0.14194,0.1488887117174999,0.3845364712004708,0.005890400000000003,0.011846402317202472,0.006722774161869961,0.33544751090795627,0.45000019989798984
P1,baseline,9023,DBL,0.14139122041308716,0.0,ISF>DBL>DMM,shared_simulation,141,0.11510204081632654,0.1408,0.14232515894641234,0.1395903715528609,0.3667757126936302,0.005396000000000004,0.010493978906933701,0.0054864000000000015,0.3097997661637405,0.4500000534921613
